"Suite","Sub-Suite","Paradigm","Task","Instance","Color-Variant","Agent-Rotation-Variant","Occluder-Variant","Extension"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","CloseRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","CloseRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","CloseRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","CloseRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","CloseRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","CloseRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Exp3","FarRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","CloseRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp0.5","FarRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","CloseRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1","FarRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","CloseRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp1.5","FarRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","CloseRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2.5Imp2","FarRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseLeft","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseLeft","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseLeft","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseLeft","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseLeft","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseLeft","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseRight","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseRight","Brown","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseRight","DarkBlue","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseRight","DarkGreen","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseRight","Grey","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseRight","OffWhite","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","CloseRight","RND","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","FarLeft","Beige","0","OPQ",".yml"
"Persistence-Through-Property-Change","Size","Implosion-Explosion-Tunnel-Effect","G2Exp2.5","FarLeft","Brown","0","OPQ",".yml"
